vintage_year,census_code_2002,census_title_2002,employment,n_onet_occs,n_tasks,n_exempt,share_exempt_equal,share_exempt_im,share_exempt_rt,share_exempt_freq_ordinal,share_exempt_freq_weekly,share_exempt_freq_daily,share_exempt_rt_freq
2013,5910,Proofreaders and Copy Markers,10372.430966666667,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,5920,Statistical Assistants,25164.264225000003,2.0,33.0,5.0,0.003024803474545479,0.0,0.0,0.0,0.0,0.0,0.0
2013,6000,"First-Line Supervisors/Managers of Farming, Fishing, and Forestry Workers",47902.827091666666,4.0,72.0,59.0,0.830351710319519,0.837794601917267,0.8518037796020509,0.855546236038208,0.8380439877510071,0.8517073392868042,0.855546236038208
2013,6010,Agricultural Inspectors,16247.22675,1.0,22.0,9.0,0.40909090638160706,0.39753568172454834,0.26820114254951477,0.19344259798526764,0.16130617260932922,0.1793338805437088,0.19344259798526764
2013,6020,Animal Breeders,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6040,"Graders and Sorters, Agricultural Products",111984.77584166666,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6050,Miscellaneous Agricultural Workers,813576.6979666668,4.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6100,Fishers and Related Fishing Workers,51917.823241666665,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6110,Hunters and Trappers,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6120,Forest and Conservation Workers,16538.524025000002,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6130,Logging Workers,70728.64316666666,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6200,First-Line Supervisors/Managers of Construction Trades and Extraction Workers,714377.9081083332,2.0,30.0,20.0,0.5353383421897888,0.5333788394927979,0.5371458530426025,0.5359892249107361,0.5554296374320984,0.5364198088645935,0.5359892249107361
2013,6210,Boilermakers,25634.077591666664,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6220,"Brickmasons, Blockmasons, and Stonemasons",168218.569475,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6230,Carpenters,1352647.3298583333,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6240,"Carpet, Floor, and Tile Installers and Finishers",157025.43773333333,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6250,"Cement Masons, Concrete Finishers, and Terrazzo Workers",60438.50795,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6260,Construction Laborers,2018856.8507416667,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6300,"Paving, Surfacing, and Tamping Equipment Operators",26995.796741666665,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6310,Pile-Driver Operators,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6320,Operating Engineers and Other Construction Equipment Operators,418873.04529166664,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6330,"Drywall Installers, Ceiling Tile Installers, and Tapers",142833.824175,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6350,Electricians,841171.4548583333,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6360,Glaziers,43154.502375000004,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6400,Insulation Workers,60902.6808,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6420,"Painters, Construction and Maintenance",639193.7020833333,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6430,Paperhangers,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6440,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",603428.3280416667,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6460,Plasterers and Stucco Masons,34705.75495833333,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6500,Reinforcing Iron and Rebar Workers,12160.094599999999,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6510,Roofers,240749.76850833333,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6520,Sheet Metal Workers,123164.82699999999,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6530,Structural Iron and Steel Workers,51058.71271666667,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6600,"Helpers, Construction Trades",81575.51399166667,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6660,Construction and Building Inspectors,112358.23989166667,1.0,19.0,5.0,0.2631579041481018,0.27244582772254944,0.27392494678497314,0.2672298848628998,0.2789429724216461,0.2554616630077362,0.2672298848628998
2013,6700,Elevator Installers and Repairers,28850.781141666666,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6710,Fence Erectors,35842.25974166667,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6720,Hazardous Materials Removal Workers,35286.700358333335,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6730,Highway Maintenance Workers,105379.60821666667,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6740,Rail-Track Laying and Maintenance Equipment Operators,16151.2028,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6750,Septic Tank Servicers and Sewer Pipe Cleaners,8601.512541666667,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6760,Miscellaneous Construction and Related Workers,37643.50731666666,3.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6800,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",44302.81216666667,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6820,"Earth Drillers, Except Oil and Gas",32903.644616666665,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6830,"Explosives Workers, Ordnance Handling Experts, and Blasters",10429.456841666666,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6840,Mining Machine Operators,67270.61683333333,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6910,"Roof Bolters, Mining",0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6920,"Roustabouts, Oil and Gas",13965.262283333332,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6930,Helpers--Extraction Workers,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6940,Other Extraction Workers,118936.136375,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7000,"First-Line Supervisors/Managers of Mechanics, Installers, and Repairers",281267.73384166666,1.0,22.0,13.0,0.5909090638160706,0.5940041542053223,0.590977132320404,0.561956524848938,0.5583586692810059,0.5463212728500366,0.561956524848938
2013,7010,"Computer, Automated Teller, and Office Machine Repairers",316789.02866666665,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7020,Radio and Telecommunications Equipment Installers and Repairers,152996.42849166665,3.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7030,Avionics Technicians,12604.997491666667,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7040,"Electric Motor, Power Tool, and Related Repairers",33059.44185833333,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7050,"Electrical and Electronics Installers and Repairers, Transportation Equipment",0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7100,"Electrical and Electronics Repairers, Industrial and Utility",21437.745908333334,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7110,"Electronic Equipment Installers and Repairers, Motor Vehicles",27240.31039166667,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7120,Electronic Home Entertainment Equipment Installers and Repairers,53907.620324999996,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7130,Security and Fire Alarm Systems Installers,70421.63774166667,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7140,Aircraft Mechanics and Service Technicians,173746.35695833332,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7150,Automotive Body and Related Repairers,170719.97927500002,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7160,Automotive Glass Installers and Repairers,28718.461916666667,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7200,Automotive Service Technicians and Mechanics,921756.7433666666,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7210,Bus and Truck Mechanics and Diesel Engine Specialists,347673.5952583333,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7220,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,216560.88333333333,3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7240,Small Engine Mechanics,53497.99658333333,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7260,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",112365.27205000001,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7300,Control and Valve Installers and Repairers,26255.977616666667,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7310,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",403694.0111333334,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7320,Home Appliance Repairers,56530.18676666666,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7330,Industrial and Refractory Machinery Mechanics,482649.95468333334,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7340,"Maintenance and Repair Workers, General",513175.129,1.0,31.0,1.0,0.032258063554763794,0.034012239426374435,0.029312869533896446,0.02266344614326954,0.01637636125087738,0.014246910810470581,0.02266344614326954
2013,7350,"Maintenance Workers, Machinery",38213.953425,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7360,Millwrights,71464.8267,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7410,Electrical Power-Line Installers and Repairers,128300.84105833333,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7420,Telecommunications Line Installers and Repairers,200723.15908333333,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7430,Precision Instrument and Equipment Repairers,72423.33933333334,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7510,"Coin, Vending, and Amusement Machine Servicers and Repairers",42522.8039,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7520,Commercial Divers,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7540,Locksmiths and Safe Repairers,28315.255341666667,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7550,Manufactured Building and Mobile Home Installers,10657.21195,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7560,Riggers,14012.067958333333,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7600,Signal and Track Switch Repairers,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7610,"Helpers--Installation, Maintenance, and Repair Workers",30737.09439166667,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7620,"Other Installation, Maintenance, and Repair Workers",234141.51799166668,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7700,First-Line Supervisors/Managers of Production and Operating Workers,777564.652875,1.0,19.0,11.0,0.5789473652839661,0.5721095204353333,0.5859041810035706,0.5807213187217712,0.5427427291870117,0.5436078906059265,0.5807213187217712
2013,7710,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",16595.23355,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7720,"Electrical, Electronics, and Electromechanical Assemblers",171589.94606666666,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7730,Engine and Other Machine Assemblers,20881.4924,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7740,Structural Metal Fabricators and Fitters,25381.848775000002,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7750,Miscellaneous Assemblers and Fabricators,1157692.8976666667,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7800,Bakers,214922.88523333333,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7810,"Butchers and Other Meat, Poultry, and Fish Processing Workers",372812.2168583334,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7830,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",9724.640583333334,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7840,Food Batchmakers,98936.32178333333,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7850,Food Cooking Machine Operators and Tenders,10129.135683333334,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7900,Computer Control Programmers and Operators,80506.30044166667,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7920,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",16059.417575,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7930,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7940,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",15131.493483333334,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7950,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",82456.40045833333,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,7960,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8000,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",61840.04895,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8010,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",12645.741191666666,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8020,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8030,Machinists,434433.0186416667,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8040,Metal Furnace and Kiln Operators and Tenders,28244.130558333334,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8060,"Model Makers and Patternmakers, Metal and Plastic",0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8100,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",61818.726875,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8120,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8130,Tool and Die Makers,55830.55163333333,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8140,"Welding, Soldering, and Brazing Workers",650429.235475,3.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8150,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8160,"Lay-Out Workers, Metal and Plastic",0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8200,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",19783.512958333333,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8210,"Tool Grinders, Filers, and Sharpeners",4059.591,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8250,Prepress Technicians and Workers,30113.28405833333,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8260,Printing Machine Operators,247173.65249166664,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8300,Laundry and Dry-Cleaning Workers,186771.937075,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8310,"Pressers, Textile, Garment, and Related Materials",50660.82295,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8320,Sewing Machine Operators,181352.41352499998,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8330,Shoe and Leather Workers and Repairers,16552.796041666665,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8340,Shoe Machine Operators and Tenders,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8350,"Tailors, Dressmakers, and Sewers",95810.06830833334,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8360,Textile Bleaching and Dyeing Machine Operators and Tenders,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8400,"Textile Cutting Machine Setters, Operators, and Tenders",7937.702775000001,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8410,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",6710.623358333333,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8420,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",13584.825641666668,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8430,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8440,Fabric and Apparel Patternmakers,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8450,Upholsterers,36866.80294166667,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8500,Cabinetmakers and Bench Carpenters,59449.31875,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8510,Furniture Finishers,9164.977325,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8520,"Model Makers and Patternmakers, Wood",0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8530,"Sawing Machine Setters, Operators, and Tenders, Wood",34832.461325000004,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8540,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",20955.475941666667,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8600,"Power Plant Operators, Distributors, and Dispatchers",44075.461050000005,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8610,Stationary Engineers and Boiler Operators,101330.65460000001,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8620,Water and Liquid Waste Treatment Plant and System Operators,73380.693525,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8630,Miscellaneous Plant and System Operators,42773.25511666667,7.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8640,"Chemical Processing Machine Setters, Operators, and Tenders",53892.62596666667,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8650,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",102869.57929166667,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8710,Cutting Workers,67206.23999166666,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8720,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",42018.239925,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8730,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",11252.730008333332,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8740,"Inspectors, Testers, Sorters, Samplers, and Weighers",775110.6122,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8750,Jewelers and Precious Stone and Metal Workers,50544.34721666667,3.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8760,"Medical, Dental, and Ophthalmic Laboratory Technicians",83805.940675,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8800,Packaging and Filling Machine Operators and Tenders,383069.1342166667,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8810,Painting Workers,162708.56463333333,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8830,Photographic Process Workers and Processing Machine Operators,47765.220949999995,1.0,36.0,0.0,0.0,,,,,,
2013,8840,Semiconductor Processors,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8850,Cementing and Gluing Machine Operators and Tenders,13700.564858333333,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8860,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",17972.569433333334,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8900,Cooling and Freezing Equipment Operators and Tenders,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8910,Etchers and Engravers,11001.474191666666,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8920,"Molders, Shapers, and Casters, Except Metal and Plastic",41611.0519,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8930,"Paper Goods Machine Setters, Operators, and Tenders",26954.477166666664,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8940,Tire Builders,25433.1007,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8950,Helpers--Production Workers,45794.972625,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,8960,"Production Workers, All Other",1125453.797425,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9000,"Supervisors, Transportation and Material Moving Workers",198627.337875,4.0,73.0,50.0,0.6152764558792114,0.6183964610099792,0.664711833000183,0.6610497236251832,0.6551793813705444,0.6375483870506287,0.6610497236251832
2013,9030,Aircraft Pilots and Flight Engineers,137362.23246666667,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9040,Air Traffic Controllers and Airfield Operations Specialists,141243.0349166667,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9110,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",20702.1849,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9120,Bus Drivers,649145.6138833334,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9130,Driver/Sales Workers and Truck Drivers,3604248.7685000002,3.0,60.0,1.0,0.02429274283349514,0.025268813595175743,0.010651007294654846,0.0,0.0,0.010693369433283806,0.0
2013,9140,Taxi Drivers and Chauffeurs,396004.98457499995,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9200,Locomotive Engineers and Operators,57258.247975,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9230,"Railroad Brake, Signal, and Switch Operators",0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9240,Railroad Conductors and Yardmasters,64918.553791666665,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9260,"Subway, Streetcar, and Other  Rail Transportation Workers",5535.688183333333,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9300,Sailors and Marine Oilers,39853.45886666667,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9310,Ship and Boat Captains and Operators,41608.469033333335,4.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9330,Ship Engineers,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9340,Bridge and Lock Tenders,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9350,Parking Lot Attendants,102481.211175,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9360,Service Station Attendants,124846.57808333333,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9410,Transportation Inspectors,100169.681625,4.0,75.0,16.0,0.14487111933807087,0.153145927609783,0.11645940105319352,0.08054067732918431,0.06524180144936581,0.10393222440617159,0.08054067732918431
2013,9420,Other Transportation Workers,26414.149416666667,1.0,23.0,6.0,0.260869562625885,0.25554975867271423,0.24068610370159146,0.27662402391433716,0.22520059347152713,0.15762406587600708,0.27662402391433716
2013,9500,Conveyor Operators and Tenders,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9510,Crane and Tower Operators,74510.22239166667,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9520,"Dredge, Excavating, and Loading Machine Operators",42570.752100000005,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9560,Hoist and Winch Operators,11951.964933333335,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9600,Industrial Truck and Tractor Operators,641833.526775,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,9610,Cleaners of Vehicles and Equipment,420991.3196583334,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
